Order_ID,ship_postal_code,Quantity
404-0683764-2981135,641602,1
402-6906771-9607515,500036,0
406-5496277-7398730,700009,0
405-9005811-6979513,423401,1
408-5379018-6110748,500047,1
403-6697171-8815510,411017,1
407-5350723-7657952,400071,1
171-0022916-4817928,560047,1
407-6026792-1608342,700157,1
405-0947941-1645108,587101,1
404-5916661-5633934,796008,1
408-5483013-9556357,530012,1
404-8021746-5342745,636004,1
171-0206032-1592330,262520,1
405-9152382-9707541,410209,1
403-8432722-8379556,560098,1
408-2446720-3544343,360005,1
171-5619407-8441138,421201,1
405-7888522-2837957,411007,0
407-5184470-3583530,560095,1
405-0808119-6383540,226003,1
408-3849073-0141148,400071,1
404-2817099-6653130,303702,1
406-8485672-4876330,221001,1
405-7769626-9102721,400099,1
408-7297374-8935513,502319,1
403-7963878-1990732,520002,1
408-2678890-2473909,422009,1
171-9272565-3421164,482002,1
405-8813919-6705965,248001,1
405-3461270-5837935,524004,1
407-9156253-7652327,206130,1
406-5616142-4471568,422008,1
171-2399664-5077118,603103,1
403-8969167-6736306,560004,1
405-4585192-7785153,600017,1
405-4816874-8036361,470002,1
405-5010851-4702723,271201,1
171-6554438-5765914,273001,1
405-3734121-4211543,534202,1
408-4267034-0352318,560094,1
171-1956845-9594743,491228,1
404-2068664-0310737,673004,1
408-2886456-1273969,201001,1
405-1255926-6894732,560062,1
405-4145852-9221146,842001,1
405-1553548-4077930,400042,1
408-6696898-2237902,335501,2
406-8259054-1809958,401105,1
408-9373144-2410700,600044,1
406-1298244-8723519,400024,1
404-4851853-5679556,560021,1
404-2195505-1346737,560021,1
405-7295844-5604324,122001,1
405-5120336-6038756,421302,1
171-6983140-5618703,273001,1
403-1390950-8304326,600126,1
405-5531692-1401165,500091,1
402-7599604-0052328,201301,1
407-0095362-0905967,400068,1
405-1570064-7165128,682030,1
407-4120783-5778746,141001,1
406-5862503-5895533,201301,1
408-1998268-8817118,201009,1
403-2729481-5504369,560086,1
405-0841048-3658705,759145,1
406-2088576-6430703,600028,1
405-0153215-8057924,421302,1
407-1845443-5592314,500058,1
408-4958495-1095526,380015,1
406-9315524-4242719,201301,1
403-9417285-8584360,411043,1
403-7116986-3519502,560061,1
171-4057916-5625951,110077,1
171-7979661-8511532,500072,1
171-0083191-7717156,226003,1
402-5758364-3901944,682017,1
403-8235897-5557912,560086,1
171-0222236-6329970,600032,1
404-8338243-6999532,121004,1
404-3959319-6125155,673004,0
406-3008822-7573126,145001,1
403-4567500-3798730,620007,1
171-5751840-6671521,500072,1
404-3591163-4091526,440024,1
407-3510147-9659553,560035,1
402-3897276-2075515,110064,1
171-8810420-9160344,411057,1
406-6832985-6175555,700034,1
408-5454943-9201928,500008,1
403-5989886-5485924,411038,1
408-3159772-5229135,560022,1
405-8161768-2837940,800013,1
404-2180506-3292337,400050,1
171-2898466-6601134,334001,1
407-2241432-7858705,603103,1
405-2419488-8214713,560075,1
408-1019299-7297925,400006,1
407-2844218-4760312,201301,1
403-3704016-9550738,605014,1
404-6813591-1358751,737135,1
402-2209124-0547547,400102,1
407-6671438-6101964,201016,1
406-5085995-9999525,572102,1
408-6841534-2965166,411014,1
402-8966856-7666744,500084,1
402-5426727-2844360,500084,1
408-4657112-1313924,400052,1
405-0073814-6761907,560016,1
404-5203507-8178706,500072,1
402-2600589-1314708,600010,1
402-2522621-4905146,403509,1
171-8751981-7411557,505504,1
402-9743211-4280327,201301,0
407-1754220-6361156,403401,0
403-9206444-4326769,620017,1
406-6715738-9598704,425001,1
402-5100155-7867523,506001,1
402-5827099-1967511,500098,1
403-2880328-7103548,500030,0
406-8713005-6905955,411038,1
406-3032167-5489127,110063,1
408-6277796-7037906,411057,1
404-9505432-3332361,140603,1
171-9954872-1520316,522502,1
407-2323660-0129141,504106,0
407-4820606-6961140,208001,1
171-5988963-1478722,110059,1
406-3519071-1917162,560048,1
403-0964060-3161144,737121,1
404-5016675-5116360,140603,0
407-9257477-4820332,400050,1
407-1621082-9613162,400050,1
405-1408659-0850758,482002,1
402-7744463-5627557,533238,1
406-4203057-7142765,600094,1
406-4000175-0070745,600094,1
404-6296135-8789916,500097,1
404-5428279-6692323,140603,1
406-3838336-1717114,411057,1
171-1792315-6761119,682018,1
403-5696728-5189152,110045,1
406-8155457-8434717,524004,1
403-1545835-7651527,400703,1
171-1302403-6741147,682018,1
408-9662602-1332307,630002,0
406-6792045-9387505,410221,0
406-6142182-5196317,410221,1
405-7247654-5422756,560091,1
408-0303033-6331554,560037,1
407-0274891-0525158,834002,1
408-4467912-9229903,639002,1
402-1481610-8428348,751003,1
402-1146631-8123501,201301,1
406-5512438-5073915,110059,1
407-1767718-3245123,785621,1
408-1264424-4543565,639002,0
407-8753539-7950706,673611,1
402-2947844-8344307,201010,1
404-1035673-8745126,400072,1
406-0631089-1461969,201009,1
404-9873553-4471500,400610,1
407-0965448-1236345,122004,1
404-9035869-0657128,759145,1
405-3517078-3409134,133302,1
407-1032410-1646767,400086,1
404-2374902-3148364,682021,1
171-1455271-7391521,500009,1
405-9638493-7408346,122001,1
403-6661273-5389916,587101,1
403-3461928-1742702,587101,1
404-3204465-0503521,421301,1
406-9905642-7091545,673032,1
406-7737244-8665902,241001,1
406-5927721-0109124,122001,1
407-9508618-9545132,400075,1
406-7664246-4869153,400064,1
405-8437422-3376313,700084,1
408-4118660-2696340,403004,1
405-2179204-9479545,453441,1
407-7240582-9725912,600024,1
407-6223878-2286761,500075,1
402-0899028-4331536,560103,1
404-2743837-9349942,285001,1
408-0723924-4317108,176311,0
407-2506473-5779520,686668,0
404-9592018-1974711,570022,1
402-2151280-2102763,600069,1
402-6905588-2885925,508252,1
403-3702365-9283507,560043,1
402-9717957-2285126,686518,1
408-3132101-3845908,713212,1
406-0390044-5789901,700135,1
403-6289131-7098754,400063,1
408-5968553-7225904,411013,1
402-8794862-9465902,395009,1
171-6043245-8265915,521002,1
407-7780833-5525955,731204,1
408-2246612-4074734,401107,1
402-0126702-2565154,600017,1
405-5326989-1753160,560037,1
171-2681293-5938725,562114,1
405-5241061-7126760,400006,1
406-8223176-3293956,700027,0
408-9099201-7628343,560062,1
402-9214984-4719501,201307,1
404-9366208-7151511,686634,1
402-8926903-2254705,122001,1
402-2963138-6787534,313001,1
405-0569060-8073964,400053,1
171-7510460-8328362,421204,1
405-9072839-5169153,591302,1
403-0981253-5692335,700156,1
407-7391632-5657903,534312,1
171-7647665-1202712,226010,1
171-5166611-6157917,226010,0
406-1961150-4439507,190019,1
408-2853708-7561962,211008,1
403-0043903-9050737,500081,1
406-4511511-0833155,248197,1
408-6248105-5843540,560099,1
404-0317758-0085971,201016,1
407-2025495-1962722,629002,1
405-2292038-5666746,600040,1
408-9414930-9683521,244901,1
405-3908712-6610738,201301,0
406-7228246-8337165,517501,1
402-6003400-1212345,201005,1
402-2207145-1038741,389151,1
407-2192230-4973903,380013,1
402-5379495-7490725,341511,0
408-3729467-4353124,680566,1
408-0093757-9434744,680566,1
402-7246376-6688348,600069,1
404-8693109-3345135,587101,1
403-8348033-4125938,411057,1
171-1842779-4370760,462003,1
402-5232192-0161109,600069,1
406-7125673-0106744,500072,0
406-9753106-9667512,500018,1
406-8261778-4324339,440027,1
402-4212785-7597137,403509,0
406-6568141-6380319,560066,1
407-3526174-8783538,577201,1
407-2874250-0385106,560050,1
405-7694063-2645136,152026,1
403-5376803-1925931,711201,1
408-5233576-2063564,781028,1
402-0003479-9778734,382421,1
402-5458137-6003546,262001,1
406-6932889-5957916,500072,0
171-6045388-1428347,737101,1
171-1103207-5642718,110062,1
171-3914958-0601920,560087,1
402-7991985-8079543,413003,1
408-6623220-2673917,500005,1
171-2855343-5067560,560010,0
402-2454404-5329904,412105,1
408-9206409-8645128,122001,1
403-5421390-2955546,506169,1
171-5327048-9224350,560010,0
406-9058978-8083515,500072,0
406-3089566-3779568,500072,0
407-3873380-4633102,411031,1
171-7603935-6510711,600099,1
408-6300575-6219516,574226,1
405-0783550-4989965,625012,1
171-2450426-0471549,600058,1
407-6009213-1321154,754213,1
406-6125877-0325932,490023,1
405-8238996-4141957,201308,1
408-3812684-0699504,110075,1
403-9759237-0860331,500049,1
171-1620114-8478769,600030,1
403-0543219-1394744,800020,1
408-3166269-5229901,690526,1
405-9725036-1559557,572106,1
408-9680734-3060368,680631,1
171-9612059-8329940,686010,1
407-5626034-8487522,422009,1
404-0268111-8604352,201014,1
402-3492690-5026757,628203,1
408-8814307-7389946,517590,1
405-0284952-9928334,262402,1
406-1990524-5567568,462043,1
407-0731116-3913116,795003,1
408-7267106-8680345,500008,1
403-4619731-2009911,682030,1
403-0987223-4848317,682030,1
403-1019699-7938703,754207,1
403-8784656-4045926,671124,1
406-7908700-9156304,560072,1
404-1899229-3521135,175138,1
402-7661456-6761912,605005,1
408-7198319-8981962,391330,1
408-2014373-0591523,226010,1
406-0149751-4864328,400066,1
406-2732325-1627544,560085,1
402-9017105-6286719,751003,1
171-1297723-6697128,734005,1
403-6879740-6217957,671124,0
406-2912236-4867534,560072,1
171-6283210-0865124,110005,1
403-7440589-7346752,208025,1
403-6942210-8530739,208025,1
403-2367484-4253105,208025,1
404-9172117-8761105,121008,1
406-7445693-7112368,471001,1
171-8756118-5713939,110018,1
402-9958658-3415542,560087,1
405-1442510-1091556,400088,1
406-6620288-6009900,411021,1
402-0147926-7514738,411046,1
407-1362371-4196331,151001,1
406-5123897-5961120,400709,1
171-0035749-8679555,800025,0
408-8599062-8212336,523101,1
406-7083416-9145112,251327,1
402-6251203-4181961,608601,1
402-1256775-3589947,560035,1
408-1871961-0611549,688006,1
403-8945973-9792333,600095,1
402-8078372-0596317,500050,2
403-0090221-1987508,110087,1
405-9682247-1588303,625012,1
407-0601157-1560306,500072,1
408-8659431-1209907,110058,1
408-6450765-6325939,636502,1
402-3682675-4069152,781034,1
403-4165420-3040333,600095,0
405-8355908-8401956,625012,0
406-0629171-2274749,122003,1
405-8486116-1862765,533462,1
408-8050904-4753112,781035,1
406-5067098-2929921,500072,1
404-6681927-9469957,201301,1
402-2663516-1672314,638459,1
405-0519114-9040300,562106,1
407-3110856-0199566,670613,1
408-2623184-5527561,560094,0
406-6504419-0253154,600097,1
408-3742000-2945104,302018,1
408-0323745-3914712,560084,1
405-0522223-9629162,194101,1
408-3265688-2478717,635109,1
171-3749681-6201935,682006,1
405-6912448-2992307,487551,1
402-6500172-4678755,625021,1
171-3700091-2038733,481880,1
406-0558933-5871540,403401,1
403-6088179-9892328,201301,1
404-4749123-6476344,175138,0
402-3165136-5234769,500039,1
171-3751974-2599562,411045,1
406-7538457-4079523,248001,0
404-6132726-1324335,522502,1
403-2226822-4916341,754213,1
402-2174341-8530743,500032,1
405-7395704-8327521,686663,1
403-3534627-9222714,302017,1
403-1644754-9417954,700104,1
408-0957477-5114731,440012,1
407-4111862-6864364,501505,1
404-2235006-2711524,628151,1
405-9903180-3052356,487551,1
403-0414483-3562766,700031,1
404-9897533-8614758,242001,1
402-8263683-2443563,302006,1
404-4610981-8806743,781029,1
406-1703076-6419504,560100,1
405-7991881-5601112,400018,1
171-1989711-2073967,581320,1
408-9609439-7792360,403601,1
408-6857113-6205118,110016,1
407-0678726-5729163,797112,1
402-8595071-3305959,560037,1
402-1153915-8410739,560037,1
408-5777011-7353104,560076,1
404-0665414-2553933,795001,1
407-2990964-2277924,201309,1
402-5503044-9098762,600117,1
406-1508172-1466724,400708,1
405-3351620-8633111,211004,1
404-3115781-8047562,580021,1
407-6629964-4236321,803215,1
408-1159980-2497952,122009,1
407-4853780-4152339,413709,1
403-3175713-1613901,500078,1
403-1715278-6757967,624710,1
405-0869164-5593102,500064,1
171-3638011-9214756,520007,1
171-2637562-4740331,520007,1
171-6647698-9482759,110005,1
402-5034969-7409968,560103,1
408-3672144-8893109,683517,1
408-5871404-5814743,531126,1
408-1490329-9718763,500078,1
408-7860430-9725168,500010,1
408-1884785-5140327,411028,1
404-1680690-4091532,110024,1
402-4399555-3152306,500073,1
171-7463384-2113961,700014,1
171-3818064-2180352,122001,0
408-0964634-1833968,411057,1
171-2229033-4917959,400097,1
406-7728241-6533108,500089,1
171-4888025-6533952,410206,1
408-9840921-9876341,122022,1
407-2924044-2767501,122101,1
403-0406825-4372315,680701,1
407-8905817-8145160,518301,1
171-2433168-9791558,401303,1
403-2637264-5365962,683101,1
407-4073337-5065909,700035,1
403-9213510-9352323,560036,1
405-2049000-8511544,400017,1
171-6112192-0229149,110084,0
403-5796032-8636360,421201,1
405-0386482-6363553,560079,1
404-2288802-3149164,560036,1
404-5423228-2760321,248007,1
171-9719549-6703521,751019,1
402-4267031-3539555,625706,1
408-3453054-2159568,411014,1
171-3768808-4609128,110092,1
407-3063968-8626758,110021,1
404-0163900-5584335,173223,1
408-2391264-1885908,600100,1
408-9933267-6501115,641017,1
407-4419765-9057155,143521,1
406-0328113-3401941,560026,1
404-2020185-3935517,500032,1
406-3733662-6493100,600077,1
171-7947724-3435556,382330,1
407-2997721-1710764,560062,1
404-3476876-4020368,141116,1
406-8561227-0506766,560004,1
408-3967576-3637119,324005,1
405-1005827-1860306,737121,1
402-8591971-8937135,462039,1
402-5433381-9429140,462039,1
402-9817887-7635531,700033,1
404-5014925-2879516,160020,1
403-1639269-2339560,325205,1
407-4845793-8008305,613003,1
408-3463232-5934752,400080,1
406-9883745-2321954,122101,1
406-7732771-9608332,600073,1
171-7343075-7861925,682021,0
402-4057250-8334701,700149,1
171-5820441-5584356,400057,1
407-5512091-1114718,400086,1
406-2771165-5645942,636002,1
406-6898693-6430741,600089,1
407-7848095-2374738,600010,1
408-2836536-1676335,462024,1
402-4530529-5583560,362001,1
403-6737493-0236351,560066,1
171-4890819-8696345,562125,1
171-4338903-6878720,390021,1
405-2720279-6289111,560028,1
408-6079623-2753912,854330,1
405-5488260-7241947,403506,1
405-5319014-3401106,403506,1
171-6977235-8766761,560098,1
407-9484560-0337146,560076,1
405-5665966-8106763,560048,1
403-6130096-7152369,712136,1
405-3903506-3574758,506004,1
405-1084052-8065138,110033,1
402-4169556-5148313,560037,1
403-3475240-5034706,261203,1
403-1732569-0581102,400104,1
406-2330522-3065152,560087,1
408-7288138-0497145,812002,1
404-2900346-1217168,535002,1
407-6298508-7243532,110027,1
405-3085521-1200301,600019,1
405-2098672-8673957,533103,1
403-2321941-6114719,313001,1
403-1647838-4722729,421301,1
403-6210934-2466728,580004,1
406-7310345-1717934,441904,1
406-1867930-6953918,382421,1
407-3492692-1533920,110027,0
407-5575981-2533917,201301,1
407-0534635-1950712,201301,1
403-4551157-7666717,507208,1
404-6942704-7891547,628101,1
402-6535043-0613908,500046,1
407-6501154-7239519,122011,1
407-2450616-4155542,122011,1
406-7123468-1811558,400062,1
405-7597031-7782757,683511,1
405-1591796-1535540,495668,1
405-1764006-3546722,492001,1
408-1839119-3798719,400022,1
404-8952277-2140319,517001,1
406-0598609-0501920,421201,1
171-8752589-0695562,534313,1
403-9523321-3597120,600044,1
171-8141734-7029937,440025,1
406-7449595-7289147,140603,1
402-2515288-3238716,700121,1
405-6484732-2863539,827004,1
406-2143763-2613122,751012,1
406-9930477-1141122,560102,1
407-8087429-0824323,700006,1
404-5347118-2023502,500056,0
402-8619538-9617136,585412,1
404-2469935-1240353,400614,1
402-6177213-6832353,562123,1
406-8464843-2270718,411038,0
403-8406819-5071535,272001,1
402-8681558-8959551,516203,1
404-9188379-0275560,682006,1
171-9077920-3489967,321001,1
171-9367444-7654734,246701,1
406-2604367-4765100,400022,1
404-4773539-9393129,700119,0
404-1224123-1786739,700119,1
404-0059742-4325906,737126,1
408-1701421-3929900,110058,1
407-0697018-4445129,841226,1
406-5618873-5196301,737121,1
408-2736125-9067562,500007,1
407-5488879-7978734,122505,1
405-7861316-3936353,560096,1
171-1150817-8089160,410201,1
408-3818139-7782726,600070,1
407-1983472-5489929,122505,1
402-9193259-9527510,400084,1
406-8810319-1623557,122011,1
408-0872844-8932366,500089,1
403-7815798-8205936,400068,1
408-0687136-1715511,600070,1
404-4527482-3993167,516002,0
171-0827104-7557910,262701,0
403-5341709-0729117,500049,1
407-8129448-3573154,711101,0
408-2448520-3111561,560070,1
406-8211361-3681957,400010,1
406-3424728-9399515,500060,1
408-9666321-4884316,380054,1
408-4194565-9927548,380054,1
408-2453639-8562749,410504,1
408-0417828-0828339,410504,1
407-7611052-3869909,560066,1
407-8448774-5543513,390020,1
403-0085699-2253149,411014,1
403-5030211-1579550,800008,1
405-2307212-1714722,600091,1
403-1675488-4334732,560077,1
406-8488666-1096355,400006,1
408-9017003-9489901,509001,1
402-9087154-6487533,122011,1
404-2060160-8770737,110077,1
405-1493823-1890763,500011,1
406-3239690-6329902,641004,1
403-9214680-7616347,520004,1
171-3074647-9481100,411048,1
404-4617889-3065930,400064,1
404-7770434-0760327,160055,1
403-4217465-2489105,500049,1
403-2920175-6982712,491225,1
408-0811276-6435534,585102,0
407-9968874-8900302,695003,1
402-0402819-9497930,228001,1
403-4185319-6464351,393001,1
402-4049928-1708359,411028,0
408-1394714-1173967,560068,1
403-2871290-7245161,508001,1
405-8813559-4836335,600095,1
406-7051100-0176339,737103,1
404-9098199-6410720,421306,1
404-6497791-2798750,685508,1
403-9107420-2881929,390022,1
404-1294217-1574706,421306,0
405-9637398-4586702,224135,1
403-9227405-5762740,534244,1
406-7427302-4649167,144003,0
402-2115047-5328352,228001,1
405-0541726-5634763,226016,1
407-2750342-7689134,431009,1
171-7285003-6647506,249401,1
404-5731764-0899559,531036,1
403-5424127-5725908,560036,1
405-5404320-8233906,273004,1
402-3722005-0577169,395007,1
402-7345573-3870739,400016,1
402-0283621-3441927,400016,1
404-2686074-6906723,676123,1
403-3946000-4447507,841428,1
402-1105805-6748320,400095,1
405-8056211-0413121,226002,0
403-9387678-4049135,500006,1
403-9673536-6155554,401209,1
405-2966864-0781169,201301,1
406-9943748-3170756,609701,1
405-9149518-1995556,401107,1
403-5517209-0002765,534244,0
404-6436039-6341942,400051,1
404-3370964-5987531,400051,1
405-9422450-1693160,492010,1
406-6102403-4692328,226022,1
171-1429300-4003547,211008,1
404-8578417-0409116,560097,1
406-9060150-2042737,201009,1
404-0580327-0649105,400043,1
402-9913314-5973156,523001,1
406-9340370-7705927,221003,1
402-2952877-2101154,121002,1
408-0508319-8866760,695006,1
402-4398022-0813164,110054,1
408-9542038-7011534,201309,1
404-0883360-7430753,679337,1
171-8145141-2478731,110010,1
407-9339408-8716304,560021,1
404-6136237-0629114,500090,1
406-7989983-6507510,201306,1
408-4781117-6469158,226012,1
407-8572023-1841126,201306,1
403-8461447-1541167,124146,1
402-5903400-8448302,110054,0
408-5119770-5284362,226016,1
408-3168843-0201166,560061,1
404-0723078-3865948,600014,1
402-5668564-3873956,305901,1
403-3899118-8433115,226016,1
402-6956935-5682743,700084,1
405-6158410-0899555,630502,1
408-7842587-5389110,141013,1
407-5107422-4569151,576103,0
406-3770754-2136351,682005,1
406-0469501-5180309,682005,0
404-8302505-0873148,174027,1
405-8945532-9997114,600019,0
404-2965288-7907545,686540,0
408-2414115-5924327,636005,1
171-3636675-7721132,560068,0
171-3494531-3441141,400604,1
405-8854906-9477120,400605,1
405-8816604-3973124,400605,1
403-8315990-8568328,411048,1
407-3191513-3114737,400012,1
405-4169229-6700310,758034,1
408-1343879-8367511,342001,1
406-3222231-2135509,854108,1
405-6628278-6882706,400064,0
171-8484266-1617140,560068,1
405-2983548-5616303,712136,1
408-5010786-3414759,834008,1
407-8899756-8061934,421301,1
406-2529352-7976353,531084,1
407-5964643-5967560,734004,1
171-9707813-2757908,400053,1
405-3440034-2826726,411033,1
408-2059612-5581126,250404,1
402-1201319-6203526,560037,1
171-6840060-9822701,110074,1
171-5290053-9986767,600092,0
403-2491930-8439525,795001,1
408-6165909-1558734,522001,1
406-9135378-4741159,226025,1
406-6841066-7657154,600030,1
404-8567426-4637913,486888,1
407-3533920-5001927,530003,1
408-3818061-9038769,531084,0
404-3965101-5289926,560054,1
407-9820922-5693124,560036,1
407-1948280-9984310,560036,1
408-8960885-4728303,110092,1
406-9448987-8937942,365535,1
402-6350380-1774755,201005,1
407-5999738-1462766,800006,1
406-3448681-0521919,500044,1
408-7902172-1153153,415002,1
404-5861859-3173911,500084,1
407-5221793-7287532,110075,0
406-6668765-3661903,143602,1
407-3991892-8457949,411005,1
405-8117473-9034704,560040,1
408-8622608-0884326,302019,1
408-8035803-9489959,695002,1
405-8349196-8357901,140603,1
171-6291114-0567501,507203,1
407-5563754-4425122,500018,1
405-7733838-1053912,560068,0
408-4383555-0097111,600119,1
404-9657275-9631515,132103,0
408-1461706-7495523,400061,1
405-8922759-4987511,411021,1
407-5810361-1011527,560060,0
402-3164619-7457129,500039,1
171-7185631-9083534,302015,1
404-0022483-9910776,517325,0
405-0825543-7064319,360002,1
407-7868441-6617907,262401,1
402-3804555-0216341,563120,1
405-9979110-3797954,500083,1
405-8736494-3178763,500083,1
407-8822263-5626760,396191,1
404-3199319-1649145,136027,0
402-4371375-3430723,700156,1
404-8679978-1197113,201016,1
405-0651938-5572349,226001,1
171-0769113-4281121,605013,1
171-8976041-1862764,495004,1
408-0439835-0697111,531084,0
404-0177067-0934764,500008,1
408-6458670-9190768,110070,1
403-8204155-5277929,121007,1
171-3437833-6581935,495004,1
406-5877539-4335522,400095,1
408-9900398-2925906,411014,1
402-1491573-1133122,562114,1
404-0838585-3712316,800008,1
402-8356401-4557141,700030,1
407-2649786-1798744,560068,1
407-8166649-6807533,400068,1
406-0864262-8921929,395006,1
403-5656596-3079568,560016,1
406-3706179-4419516,122009,1
405-9615994-7506762,812005,0
402-2160240-9309121,382421,1
171-0907453-2410745,201304,1
408-4914925-8472313,560050,1
403-7220201-0514757,226013,0
171-3080264-8372322,302012,1
171-2097521-8973164,302012,1
402-2252726-5412342,400022,1
171-4571823-2071503,682021,0
405-1913914-6009912,520013,1
405-8777731-1784324,226023,0
408-6369186-5125961,492001,1
405-4353826-7985156,226023,1
408-5827430-8013104,757028,1
405-8762766-6201159,440022,1
171-3329867-2786737,700093,1
171-3380316-6825910,831001,1
171-9851764-4710739,411028,1
406-9052606-5298766,194101,1
S02-1269352-9303501,394210,1
407-8011308-4166761,600117,1
S02-0262933-6399215,394210,1
S02-6109741-3255405,394210,1
S02-1709132-5324232,394210,1
S02-9396476-3348520,394210,1
403-3549211-9421152,676109,1
S02-9123206-9026957,394210,1
S02-9878098-5959538,394210,1
404-4276203-2633160,401209,1
S02-8640267-8903613,394210,1
S02-5401353-1352306,394210,1
S02-1073309-0175029,394210,1
S02-0219787-4779903,394210,1
171-4888043-4348327,413601,1
S02-5717266-9154641,394210,1
S02-3112993-2118255,394210,1
403-9671599-6385107,562107,1
403-1255836-3442710,562107,2
S02-1722260-3444020,394210,1
S02-8749701-1247900,394210,1
S02-0931084-0177202,394210,1
S02-9176732-4357939,394210,1
404-6327816-0653928,248011,1
407-3132965-1283508,560043,1
404-1558306-2691550,560085,1
403-5924643-2805148,400701,1
406-3428509-2753908,737101,1
406-7430137-9396313,411046,1
403-5276881-1897956,411019,1
402-2262549-3031546,670006,0
403-9355297-6049947,201009,1
406-2711638-3887520,226029,1
404-2049652-2913905,248007,1
171-2424173-3944358,560082,1
404-5711258-3495550,517503,1
408-8626921-3225906,531084,0
171-2843718-4730729,845305,1
404-4947616-1941125,560073,1
403-2856508-2506755,530043,1
406-8544856-2759538,600056,1
404-9948874-5953103,695005,1
408-7593052-7262739,560098,1
171-2517139-3021933,641105,0
406-3202253-0516312,421503,0
402-0240910-7647500,211002,1
406-0289827-6459503,500089,1
408-7791928-9728335,751003,1
171-2180238-2881910,302015,1
408-4010944-5497962,560064,1
408-7291624-6344326,700036,1
171-7892491-6341107,263149,1
403-1683219-6625939,395005,1
404-5845064-2979515,411048,1
402-0120404-8392350,576101,1
404-3628258-8810747,600126,1
408-1661254-6291538,560045,1
405-6889293-9254719,560078,1
403-6342985-3598714,560036,1
408-5022479-6208327,560001,1
408-6734034-2409934,361001,1
408-7696714-9499504,562110,1
405-3876652-0023531,563117,0
403-9339462-4543565,560036,0
408-2793948-0536303,560098,1
408-3883702-5377945,695002,1
408-3946156-2414746,801505,1
402-2315037-9117944,411004,1
407-1224420-6721113,201011,1
407-0780161-8269917,201011,1
171-2851597-9537916,421004,1
171-4008572-6686742,110070,1
407-7034195-4798705,571122,1
407-0744731-6730707,411015,1
407-3942940-6764331,226028,0
408-8994532-3366759,302026,1
407-3822517-1261941,246149,1
406-4685316-6930701,110085,1
406-1537814-7335545,110085,1
403-6684235-0853168,302026,1
403-1364981-9825149,560011,1
406-0096354-5728308,110078,1
406-3160418-4882735,560063,1
408-5906661-2988333,531084,0
403-8117033-0629950,500048,1
408-1769428-2667526,411037,1
404-5380661-2669963,800001,1
171-9810882-3288367,110026,1
407-4216244-6117937,518123,0
408-6625695-7325933,500049,1
403-9192623-6883523,440022,0
408-2613815-2370723,110010,1
405-0128654-3847533,201010,1
405-0218007-6562715,630502,0
408-5684069-8432317,500049,1
408-8027078-0917139,248001,1
403-0721976-9479546,587301,1
171-3583670-1967566,500084,1
408-5881742-7181142,753004,1
406-4519789-7421119,560018,1
403-8375576-8479551,500024,1
408-6202310-3031520,400092,1
403-2502083-4947509,470001,1
403-7623052-6753930,755019,1
405-2208091-0725960,500047,1
406-7059602-2863551,400093,0
406-6774798-1738736,400093,1
406-2226744-7684303,143001,0
407-2301419-0717919,500089,1
171-9395494-4405941,600081,1
407-2514893-9285101,560083,1
403-8047837-2060317,795001,1
404-1797337-6680369,562114,1
406-2898419-4252339,122011,1
171-9421573-9817914,574260,0
405-5662000-6769960,403716,1
403-9395291-9867517,403717,0
404-5240008-3015544,744103,1
406-9993126-3959561,642001,1
402-3349439-5257156,400007,1
402-4476128-9284347,530048,1
406-9044775-0262739,226010,1
408-9214021-5181136,585101,0
402-4353829-0789905,131029,1
403-1555345-7555549,795001,1
406-2599312-1505146,400022,1
404-4484180-4252302,211003,1
406-8652648-3988327,585102,1
408-1735015-9926710,500081,0
404-8837053-0347568,201012,1
404-7726649-1914758,562114,1
408-2929551-0629945,201016,1
408-1416572-4077941,580001,1
405-4398150-7899530,686633,0
402-4836511-9881110,560013,1
405-1629773-0161938,560095,1
404-1238076-4649944,110049,1
407-7700900-1541143,534437,1
402-9246715-4560326,797112,1
403-0478197-9829156,500074,1
403-8761684-1813159,600048,1
402-6044434-6330713,600013,1
404-4403480-3135535,110049,0
171-7836681-2013168,682021,0
405-9857149-5152366,411048,1
404-6891694-4645147,110049,0
402-7157110-4530768,221106,1
405-3630295-9930708,734001,1
408-6481831-1173920,560067,1
406-0384855-1500360,713302,1
402-0523236-9454742,560036,0
402-1344757-3036326,456010,1
171-1659581-9791527,682021,1
171-6550036-5273123,360005,1
408-4050394-0302744,560010,1
402-1331838-1347568,560037,1
402-8220795-2935516,600078,1
406-8277946-9620303,411023,0
171-9485509-2413937,515001,1
408-6184016-9138734,500084,1
171-1488809-5934737,400708,1
407-6705931-7122718,641030,1
408-2949377-0972315,600011,0
408-2267528-3329121,600011,1
408-0276491-6209114,600011,1
407-6879422-2461112,828203,1
408-6184046-2182718,560076,1
408-5895197-3765945,416510,1
171-9517768-6685957,845401,1
171-0201244-0090773,845401,1
408-2204184-7532309,712232,1
404-1439024-0602725,400055,1
404-8936512-8480340,560011,1
404-9770743-4686737,500073,1
408-0185186-7542776,560078,1
171-7835290-1221943,515001,0
408-0859731-9644320,673019,1
402-2807943-2826725,334001,1
404-8109254-9289137,411021,1
407-7993085-0269952,700132,1
407-8833807-5510738,121006,1
406-8532287-5795545,620019,1
171-4202448-9169958,560094,1
406-1154874-7097921,700046,1
403-3829465-0179551,411014,1
171-9906858-3188308,574260,0
408-1436181-0951508,229308,1
405-8054389-6982747,796005,1
